trx_code,trx_id,rek_code,rek,creationdate,type,amount,balance
409167,326623625,6719,2109,2024-07-12 08:04:36+07:00,1,16853.0,3891305.7
598927,326740190,18084,6376,2024-07-12 19:31:54+07:00,5,-100000.0,3701605.33
508634,326604952,10641,8538,2024-07-12 02:09:44+07:00,5,-50000.0,750085.04
230396,326715026,2979,8562,2024-07-12 17:26:54+07:00,5,-50000.0,42019.67
554317,326774261,2524,9210,2024-07-12 23:00:37+07:00,1,51000.0,57392.96
405372,303578395,6583,15414,2024-05-29 07:36:44+07:00,1,8142.0,1543474.11
519423,303637442,3821,15923,2024-05-29 10:55:59+07:00,1,1198881.0,21749052.32
432610,303578327,2297,7638,2024-05-29 07:36:40+07:00,1,4966.0,16303.16
459869,303641297,3821,15923,2024-05-29 11:07:23+07:00,1,600000.0,22350052.32
5566,303578386,19108,11284,2024-05-29 07:36:44+07:00,1,20361.0,2262525.34
349852,303578468,6719,2109,2024-05-29 07:36:49+07:00,1,16853.0,3144818.34
322949,303579312,515,541,2024-05-29 07:37:31+07:00,1,20550.0,2540126.68
463612,303577888,1035,6672,2024-05-29 07:36:20+07:00,1,10779.0,52213.32
354672,303732552,6583,15414,2024-05-29 15:30:46+07:00,1,2000000.0,3543474.11
322983,303824836,20365,11071,2024-05-29 19:06:33+07:00,5,-402000.0,13049000.06
496795,303579355,3533,6228,2024-05-29 07:37:34+07:00,1,39094.0,14804117.71
208311,303637769,3821,15923,2024-05-29 10:56:53+07:00,1,1000.0,21750052.32
229781,303682872,14602,13945,2024-05-29 13:15:16+07:00,5,-52500.0,5403500.29
405380,303579895,15382,2864,2024-05-29 07:38:01+07:00,1,51000.0,16582350.88
94746,303761778,20365,11071,2024-05-29 16:38:00+07:00,1,1900000.0,13451000.06
325721,303577938,11213,1734,2024-05-29 07:36:22+07:00,1,44113.0,491434.45
224730,303578655,9718,10957,2024-05-29 07:36:57+07:00,1,17858.0,1128417.62
208299,303580011,4090,11745,2024-05-29 07:38:06+07:00,1,7117.0,163852.06
432629,303680213,11465,7639,2024-05-29 13:06:53+07:00,5,-201000.0,22944442.1
288214,303579524,12429,10694,2024-05-29 07:37:41+07:00,1,22444.0,4185579.62
94722,303579854,2623,6240,2024-05-29 07:37:59+07:00,1,10010.0,946756.35
519407,303579021,13507,9175,2024-05-29 07:37:15+07:00,1,26916.0,276438.94
325722,303578792,19034,7354,2024-05-29 07:37:03+07:00,1,4966.0,31301.2
405395,303682276,11465,7639,2024-05-29 13:13:23+07:00,5,-10000.0,22934442.1
5591,303689278,14602,13945,2024-05-29 13:35:19+07:00,5,-101500.0,5302000.29
229787,303736177,18084,6376,2024-05-29 15:39:50+07:00,5,-50000.0,4101089.7
325738,303646265,18084,6376,2024-05-29 11:23:04+07:00,5,-50000.0,4151089.7
91983,303807056,9718,10957,2024-05-29 18:25:35+07:00,5,-1000000.0,128417.62
549412,326648680,5614,1207,2024-07-12 11:25:22+07:00,5,-200000.0,24589590.77
433229,326653492,14602,13945,2024-07-12 12:01:20+07:00,5,-200000.0,3380051.07
409180,326758437,18084,6376,2024-07-12 21:07:01+07:00,5,-400000.0,3301605.33
409173,326672862,20365,11071,2024-07-12 14:00:55+07:00,5,-1000000.0,19243689.01
463685,304076025,19084,15442,2024-05-30 15:12:24+07:00,5,-500000.0,48082862.83
354729,304040118,2979,8562,2024-05-30 13:10:18+07:00,5,-600000.0,2350207.44
5639,303996329,11465,7639,2024-05-30 10:20:22+07:00,5,-150000.0,22784442.1
405463,304158370,11465,7639,2024-05-30 19:13:21+07:00,5,-1000000.0,21784442.1
288278,304088090,10641,8538,2024-05-30 15:48:35+07:00,5,-1000000.0,1194.09
525248,353384232,2524,9210,2024-09-03 22:03:02+07:00,5,-100000.0,17275290.22
555319,353220901,14301,2673,2024-09-03 10:33:07+07:00,5,-100000.0,2205605.83
84529,353259285,14602,13945,2024-09-03 13:55:15+07:00,5,-100000.0,562784.59
412582,353259036,14602,13945,2024-09-03 13:54:04+07:00,1,225000.0,662784.59
498263,353188202,515,541,2024-09-03 07:12:48+07:00,1,25051.0,3937826.48
467118,353269466,18084,6376,2024-09-03 14:41:32+07:00,5,-800000.0,3902094.12
559078,353214520,2979,8562,2024-09-03 09:54:50+07:00,5,-88000.0,1152846.18
205149,353220857,2346,9437,2024-09-03 10:32:53+07:00,1,915.0,1220817.55
515714,353175024,19084,15442,2024-09-03 04:12:45+07:00,5,-800000.0,55490331.85
175935,353365317,14301,2673,2024-09-03 20:36:28+07:00,1,1500000.0,7505605.83
84526,353240699,15927,11920,2024-09-03 12:21:57+07:00,5,-2000.0,1573959.92
559082,353240572,15927,11920,2024-09-03 12:21:16+07:00,5,-16000.0,1575959.92
434405,353188399,12429,10694,2024-09-03 07:13:10+07:00,1,22444.0,6436734.14
467111,353188369,3533,6228,2024-09-03 07:13:06+07:00,1,39094.0,18563112.32
342122,353235785,14301,2673,2024-09-03 11:56:08+07:00,1,4500000.0,6705605.83
505673,353264021,3821,15923,2024-09-03 14:16:48+07:00,5,-2000000.0,2551430.05
175916,353220829,2346,9437,2024-09-03 10:32:42+07:00,1,14000.0,1219902.55
573910,353188691,13507,9175,2024-09-03 07:13:40+07:00,1,26916.0,1024942.82
412592,353355464,15927,11920,2024-09-03 19:56:39+07:00,5,-27500.0,1531459.92
205139,353187174,15382,2864,2024-09-03 07:11:01+07:00,1,51000.0,23812115.58
465432,353186943,19108,11284,2024-09-03 07:10:38+07:00,1,20361.0,4281373.64
20177,353186440,9718,10957,2024-09-03 07:09:47+07:00,1,17858.0,1105131.49
505692,353374372,14301,2673,2024-09-03 21:15:30+07:00,1,1300000.0,8805605.83
465429,353186206,6719,2109,2024-09-03 07:09:18+07:00,1,16853.0,2622289.37
505659,353187901,6583,15414,2024-09-03 07:12:17+07:00,1,8142.0,2575369.53
166323,353247231,2604,13082,2024-09-03 12:56:30+07:00,1,3000000.0,3306898.52
649025,353225391,2524,9210,2024-09-03 10:59:30+07:00,5,-41000.0,17375290.22
350012,306605965,14602,13945,2024-05-31 21:12:08+07:00,1,500000.0,2832000.29
5705,306468086,2604,13082,2024-05-31 14:17:53+07:00,5,-150000.0,965470.0
459952,304268056,12429,10694,2024-05-31 07:09:26+07:00,1,22444.0,4230467.62
325807,304267860,2623,6240,2024-05-31 07:09:05+07:00,1,10010.0,966776.35
94823,304268240,3533,6228,2024-05-31 07:09:47+07:00,1,39094.0,14882305.71
229941,306610533,14602,13945,2024-05-31 21:29:38+07:00,5,-300000.0,2532000.29
463758,306613890,14602,13945,2024-05-31 21:42:35+07:00,1,89000.0,2886000.29
171921,304269445,2297,7638,2024-05-31 07:12:06+07:00,1,4966.0,26235.16
92178,306575237,14602,13945,2024-05-31 19:22:01+07:00,5,-2000000.0,2432000.29
308017,306486135,2979,8562,2024-05-31 15:07:27+07:00,5,-1500000.0,738707.44
127971,306575301,14602,13945,2024-05-31 19:22:11+07:00,5,-100000.0,2332000.29
496866,304269280,6719,2109,2024-05-31 07:11:50+07:00,1,16853.0,178524.34
224929,306514953,14602,13945,2024-05-31 16:22:31+07:00,5,-100000.0,5072000.29
224934,306571972,20365,11071,2024-05-31 19:11:41+07:00,5,-300000.0,10749000.06
349996,304996022,19084,15442,2024-05-31 12:03:46+07:00,1,750000.0,48730362.83
350004,306529799,14602,13945,2024-05-31 17:04:43+07:00,5,-640000.0,4432000.29
496918,306572408,20365,11071,2024-05-31 19:12:57+07:00,5,-35000.0,10714000.06
229942,306612097,14602,13945,2024-05-31 21:35:50+07:00,1,265000.0,2797000.29
5669,304269707,6583,15414,2024-05-31 07:12:35+07:00,1,8142.0,3559758.11
107693,304269782,9718,10957,2024-05-31 07:12:43+07:00,1,17858.0,164133.62
208411,304288741,893,15169,2024-05-31 08:59:07+07:00,1,1674000.0,3329534.85
432723,304268667,1035,6672,2024-05-31 07:10:40+07:00,1,10779.0,73771.32
325818,304306512,20365,11071,2024-05-31 10:27:55+07:00,5,-2000000.0,11049000.06
427894,304268159,19034,7354,2024-05-31 07:09:38+07:00,1,4966.0,41233.2
325808,304269081,515,541,2024-05-31 07:11:28+07:00,1,20550.0,2581226.68
208492,306465889,14602,13945,2024-05-31 14:12:24+07:00,5,-952500.0,5172000.29
208501,306564311,2979,8562,2024-05-31 18:48:19+07:00,5,-38000.0,700707.44
92063,304270172,15382,2864,2024-05-31 07:13:19+07:00,1,51000.0,16684350.88
427897,304269867,13507,9175,2024-05-31 07:12:52+07:00,1,26916.0,330270.94
107737,306628692,20365,11071,2024-05-31 22:46:36+07:00,1,595000.0,11309000.06
496863,304268034,19108,11284,2024-05-31 07:09:21+07:00,1,20361.0,2303247.34
383021,306676459,3533,6228,2024-06-01 00:07:14+07:00,7,-13398.3,14935898.89
399980,306883295,2297,7638,2024-06-01 00:40:46+07:00,2,308.05,26543.21
391015,306776138,15382,2864,2024-06-01 00:23:23+07:00,2,74599.09,16758949.97
224946,308557443,2524,9210,2024-06-01 01:31:08+07:00,1,44000.0,13766369.87
427982,311140853,2524,9210,2024-06-01 18:53:27+07:00,1,550000.0,16906369.87
393451,306804961,19034,7354,2024-06-01 00:27:52+07:00,4,,41233.2
354848,311087006,893,15169,2024-06-01 15:44:31+07:00,5,-200000.0,3133842.47
390722,306772664,11213,1734,2024-06-01 00:22:51+07:00,2,1649.83,537197.28
399228,306873538,13507,9175,2024-06-01 00:39:09+07:00,2,1180.89,331451.83
519606,311017084,19034,7354,2024-06-01 10:17:04+07:00,5,-16000.0,30378.03
395208,306824977,4090,11745,2024-06-01 00:31:09+07:00,4,,70969.06
396467,306839731,2524,9210,2024-06-01 00:33:32+07:00,7,-12568.14,13727369.87
391921,306786306,6719,2109,2024-06-01 00:24:58+07:00,7,-2560.63,188766.88
399981,306883296,2297,7638,2024-06-01 00:40:46+07:00,7,-61.61,26481.6
323156,310980767,3533,6228,2024-06-01 07:10:19+07:00,1,39094.0,14974992.89
384513,306693931,3821,15923,2024-06-01 00:10:07+07:00,4,,22350052.32
391016,306776141,15382,2864,2024-06-01 00:23:23+07:00,7,-14919.82,16744030.15
400149,306885434,10641,8538,2024-06-01 00:41:07+07:00,7,-180.9,1917.69
397160,306847261,7868,825,2024-06-01 00:34:49+07:00,7,-6.16,6596.42
390335,306767433,2212,5908,2024-06-01 00:22:01+07:00,7,-43.79,1239.08
380490,306644665,19108,11284,2024-06-01 00:01:56+07:00,7,-1796.9,2310434.94
389703,306759377,2623,6240,2024-06-01 00:20:46+07:00,4,,966776.35
394338,306815327,14602,13945,2024-06-01 00:29:33+07:00,2,15624.25,2901624.54
384514,306693932,3821,15923,2024-06-01 00:10:07+07:00,2,94279.66,22444331.98
604397,311033769,20365,11071,2024-06-01 11:47:14+07:00,1,1000000.0,12338174.72
387388,306730784,2979,8562,2024-06-01 00:16:03+07:00,7,-1276.39,705813.0
397159,306847257,7868,825,2024-06-01 00:34:49+07:00,2,30.8,6602.58
515750,353355028,15927,11920,2024-09-03 19:54:51+07:00,5,-15000.0,1558959.92
573934,353343505,2346,9437,2024-09-03 19:10:23+07:00,5,-20000.0,2200817.55
20193,353283179,1688,7977,2024-09-03 15:33:15+07:00,5,-20000.0,432384.63
573931,353326432,2979,8562,2024-09-03 18:13:37+07:00,5,-12000.0,1140846.18
573921,353264757,14602,13945,2024-09-03 14:20:16+07:00,1,100000.0,662784.59
555328,353273202,2346,9437,2024-09-03 14:56:46+07:00,1,1000000.0,2220817.55
434412,353205717,14301,2673,2024-09-03 09:01:14+07:00,5,-200000.0,2505605.83
498271,353210227,14301,2673,2024-09-03 09:29:04+07:00,5,-200000.0,2305605.83
412588,353339957,14301,2673,2024-09-03 18:56:25+07:00,5,-200000.0,6005605.83
569689,353167809,14301,2673,2024-09-03 01:17:12+07:00,5,-200000.0,3305605.83
175940,353392202,14301,2673,2024-09-03 22:52:11+07:00,5,-200000.0,8305605.83
206035,353286215,3799,7665,2024-09-03 15:44:30+07:00,5,-200000.0,2243430.57
166330,353325736,14301,2673,2024-09-03 18:11:11+07:00,5,-200000.0,6505605.83
467104,353173269,14301,2673,2024-09-03 03:11:33+07:00,5,-300000.0,2705605.83
20170,353168654,14301,2673,2024-09-03 01:29:51+07:00,5,-300000.0,3005605.83
18731,353329492,14301,2673,2024-09-03 18:25:08+07:00,5,-300000.0,6205605.83
20201,353380669,14301,2673,2024-09-03 21:44:53+07:00,5,-300000.0,8505605.83
175942,353395699,14301,2673,2024-09-03 23:17:16+07:00,5,-300000.0,8005605.83
515760,353400099,14301,2673,2024-09-03 23:52:58+07:00,5,-500000.0,7505605.83
84540,353310918,14301,2673,2024-09-03 17:15:21+07:00,5,-500000.0,6705605.83
206029,353255750,14301,2673,2024-09-03 13:38:40+07:00,1,500000.0,7205605.83
412581,353247181,2604,13082,2024-09-03 12:56:16+07:00,1,300000.0,306898.52
208782,312531423,1035,6672,2024-06-08 07:08:10+07:00,1,10272.0,35797.04
355060,312533468,515,541,2024-06-08 07:12:22+07:00,1,20550.0,2754329.13
604653,312531565,12429,10694,2024-06-08 07:08:27+07:00,1,22444.0,4424616.92
428216,312533064,13507,9175,2024-06-08 07:11:24+07:00,1,26916.0,46543.65
230220,312533217,2297,7638,2024-06-08 07:11:47+07:00,1,4966.0,66209.6
108001,312532474,6583,15414,2024-06-08 07:10:11+07:00,1,8142.0,3630715.29
500605,312531191,2623,6240,2024-06-08 07:07:40+07:00,1,10010.0,1927335.64
326122,312532198,2623,6240,2024-06-08 07:09:38+07:00,1,454000.0,2381335.64
464046,312532038,15382,2864,2024-06-08 07:09:20+07:00,1,51000.0,17152030.15
428236,312668103,18084,6376,2024-06-08 20:24:59+07:00,1,2200000.0,2851765.96
323431,312533405,9718,10957,2024-06-08 07:12:05+07:00,1,17858.0,309994.79
5971,312532219,6719,2109,2024-06-08 07:09:41+07:00,1,16853.0,3323590.88
460311,312558019,11213,1734,2024-06-08 10:38:47+07:00,1,100000.0,969206.31
604684,312690715,20365,11071,2024-06-08 22:45:38+07:00,1,1000000.0,18293525.72
433044,312532977,19108,11284,2024-06-08 07:11:14+07:00,1,20361.0,2473322.94
288622,312531456,4090,11745,2024-06-08 07:08:14+07:00,1,7117.0,89741.06
308309,312531525,19034,7354,2024-06-08 07:08:22+07:00,1,4966.0,65140.03
355071,312584394,893,15169,2024-06-08 13:37:27+07:00,1,1500000.0,3573842.47
460301,312531922,3533,6228,2024-06-08 07:09:08+07:00,1,39094.0,15209556.89
497225,312529977,18084,6376,2024-06-08 06:57:17+07:00,5,-3000000.0,651765.96
95211,312679996,18084,6376,2024-06-08 21:29:31+07:00,5,-40000.0,1000265.96
230223,312543759,2604,13082,2024-06-08 08:49:19+07:00,5,-165000.0,1458.05
405829,312512067,2979,8562,2024-06-08 00:00:36+07:00,5,-15000.0,654813.0
95210,312679960,18084,6376,2024-06-08 21:29:20+07:00,5,-1811500.0,1040265.96
497252,312628246,15927,11920,2024-06-08 17:10:26+07:00,5,-15000.0,4335980.58
308320,312548770,15927,11920,2024-06-08 09:28:43+07:00,5,-27000.0,4350980.58
225239,312606128,19084,15442,2024-06-08 15:30:54+07:00,5,-200000.0,46001108.4
428222,312541974,15927,11920,2024-06-08 08:34:13+07:00,5,-20000.0,4395480.58
497234,312543840,15927,11920,2024-06-08 08:49:55+07:00,5,-17500.0,4377980.58
128051,311395652,20365,11071,2024-06-02 20:17:03+07:00,1,1000000.0,14096174.72
128028,311240953,15382,2864,2024-06-02 07:10:42+07:00,1,51000.0,16846030.15
323236,311431939,6719,2109,2024-06-02 23:48:04+07:00,1,16853.0,222472.88
229998,311241166,4090,11745,2024-06-02 07:11:14+07:00,1,7117.0,68390.06
107815,311395724,20365,11071,2024-06-02 20:17:18+07:00,1,700000.0,14796174.72
288430,311242371,13507,9175,2024-06-02 07:13:21+07:00,1,26916.0,385047.65
463859,311405675,14602,13945,2024-06-02 21:03:09+07:00,1,1507000.0,4251499.69
172077,311241111,19108,11284,2024-06-02 07:11:08+07:00,1,20361.0,2351156.94
210676,311259059,20365,11071,2024-06-02 09:12:52+07:00,1,1258000.0,13096174.72
432835,311242333,2297,7638,2024-06-02 07:13:17+07:00,1,4966.0,36413.6
427994,311239837,12429,10694,2024-06-02 07:08:33+07:00,1,22444.0,4289952.92
288429,311241668,9718,10957,2024-06-02 07:12:04+07:00,1,17858.0,202846.79
210668,311241549,515,541,2024-06-02 07:11:52+07:00,1,20550.0,2631029.13
210670,311241735,6583,15414,2024-06-02 07:12:11+07:00,1,8142.0,3581863.29
128052,311406947,14602,13945,2024-06-02 21:09:13+07:00,1,1.0,4251500.69
107792,311240423,19034,7354,2024-06-02 07:09:40+07:00,1,4966.0,35344.03
230025,311420693,15927,11920,2024-06-02 22:24:02+07:00,5,-10000.0,4704980.58
5788,311420239,15927,11920,2024-06-02 22:21:10+07:00,5,-30000.0,4714980.58
405624,311259624,2346,9437,2024-06-02 09:16:53+07:00,5,-5000.0,1282.44
92279,311430200,11465,7639,2024-06-02 23:33:04+07:00,5,-50000.0,21599047.5
354869,311251797,11465,7639,2024-06-02 08:20:04+07:00,5,-25000.0,21749047.5
432824,311233663,2604,13082,2024-06-02 06:13:33+07:00,5,-5000.0,266458.05
428005,311319810,15927,11920,2024-06-02 14:57:52+07:00,5,-50000.0,4844980.58
230021,311387449,15927,11920,2024-06-02 19:39:58+07:00,5,-100000.0,4744980.58
225014,311233457,2604,13082,2024-06-02 06:11:10+07:00,5,-120000.0,271458.05
460104,311265256,19084,15442,2024-06-02 09:55:21+07:00,5,-150000.0,48700108.4
519670,311380370,18084,6376,2024-06-02 19:08:59+07:00,5,-150000.0,3706765.96
496981,311220572,19084,15442,2024-06-02 01:30:11+07:00,5,-53000.0,48850108.4
519662,311307540,11465,7639,2024-06-02 14:01:59+07:00,5,-100000.0,21649047.5
325938,311432672,11465,7639,2024-06-02 23:54:20+07:00,5,-21000.0,21578047.5
350088,311417314,14602,13945,2024-06-02 22:02:06+07:00,1,217000.0,2468500.69
432851,311416752,14602,13945,2024-06-02 21:58:56+07:00,5,-2000000.0,2251500.69
108901,314256074,19084,15442,2024-06-18 11:46:57+07:00,1,1100000.0,46651108.4
514033,370483892,4090,11745,2024-10-15 07:07:10+07:00,1,2688.0,32379.49
233590,370546798,19084,15442,2024-10-15 13:57:45+07:00,5,-1100000.0,55281758.78
39657,370489294,14301,2673,2024-10-15 07:41:21+07:00,5,-700000.0,8005000.0
333819,370631416,14301,2673,2024-10-15 20:05:26+07:00,5,-105000.0,6900000.0
356464,370485146,15382,2864,2024-10-15 07:08:50+07:00,1,51000.0,26045475.51
310584,370484899,2623,6240,2024-10-15 07:08:31+07:00,1,10010.0,1788236.01
566987,370485073,515,541,2024-10-15 07:08:46+07:00,1,25051.0,5005852.9
571201,370557373,14301,2673,2024-10-15 14:46:15+07:00,1,2000000.0,9505000.0
36940,370484128,1035,6672,2024-10-15 07:07:30+07:00,1,10272.0,68878.37
167741,370539836,15927,11920,2024-10-15 13:20:13+07:00,5,-63000.0,2133623.74
416154,370616865,2524,9210,2024-10-15 18:54:33+07:00,5,-524.0,18100000.62
416127,370484177,13507,9175,2024-10-15 07:07:34+07:00,1,26916.0,669046.51
167758,370653128,14301,2673,2024-10-15 22:03:09+07:00,1,2000000.0,8000000.0
571185,370484244,19108,11284,2024-10-15 07:07:38+07:00,1,20361.0,3149997.16
310591,370495279,14301,2673,2024-10-15 08:29:37+07:00,1,1500000.0,9505000.0
514024,370470225,9718,10957,2024-10-15 01:45:48+07:00,5,-380000.0,9053.9
290153,370616684,2524,9210,2024-10-15 18:53:42+07:00,5,-1000.0,18100524.62
233581,370485258,12429,10694,2024-10-15 07:08:59+07:00,1,22444.0,7404482.36
405726,311881492,1035,6672,2024-06-05 07:07:45+07:00,1,10779.0,14746.04
308203,311883288,515,541,2024-06-05 07:11:17+07:00,1,20550.0,2692679.13
604553,311883084,6583,15414,2024-06-05 07:10:52+07:00,1,8142.0,3606289.29
428099,311882324,11213,1734,2024-06-05 07:09:18+07:00,1,44113.0,825093.31
428098,311881409,12429,10694,2024-06-05 07:07:34+07:00,1,22444.0,4357284.92
172201,311959860,14602,13945,2024-06-05 15:02:59+07:00,1,614000.0,3764500.69
128146,311883618,6719,2109,2024-06-05 07:11:51+07:00,1,16853.0,3273031.88
428108,311898805,1688,7977,2024-06-05 09:07:03+07:00,1,50000.0,550110.92
354979,312071389,20365,11071,2024-06-05 23:56:44+07:00,1,3800000.0,16793525.72
604555,311883631,2297,7638,2024-06-05 07:11:52+07:00,1,4966.0,51311.6
92350,311883894,9718,10957,2024-06-05 07:12:35+07:00,1,17858.0,256420.79
230099,311881574,15382,2864,2024-06-05 07:07:54+07:00,1,51000.0,16999030.15
428100,311882726,19108,11284,2024-06-05 07:10:07+07:00,1,20361.0,2412239.94
350155,311866403,11465,7639,2024-06-05 01:33:38+07:00,1,1850000.0,23378047.5
405727,311882119,4090,11745,2024-06-05 07:08:55+07:00,1,7117.0,75507.06
428102,311883502,13507,9175,2024-06-05 07:11:38+07:00,1,26916.0,465795.65
225124,311881702,3533,6228,2024-06-05 07:08:11+07:00,1,39094.0,15092274.89
463947,311881800,19034,7354,2024-06-05 07:08:20+07:00,1,4966.0,50242.03
405746,312038407,893,15169,2024-06-05 20:34:24+07:00,5,-1500000.0,1633842.47
519787,311992407,18084,6376,2024-06-05 17:22:48+07:00,5,-50000.0,3651765.96
225146,311994522,1688,7977,2024-06-05 17:32:13+07:00,5,-33000.0,517110.92
519788,311992702,11465,7639,2024-06-05 17:24:05+07:00,5,-50000.0,23328047.5
95072,311870096,15927,11920,2024-06-05 03:06:07+07:00,5,-150000.0,4435480.58
128157,311936267,19084,15442,2024-06-05 13:02:40+07:00,5,-500000.0,48211108.4
318026,314106611,515,541,2024-06-17 07:08:50+07:00,1,20550.0,2939279.13
16392,314107374,19108,11284,2024-06-17 07:10:45+07:00,1,20361.0,2656571.94
400701,314106162,6719,2109,2024-06-17 07:07:41+07:00,1,16853.0,3475267.88
40635,314107217,6583,15414,2024-06-17 07:10:21+07:00,1,8142.0,3353993.29
318028,314107377,9718,10957,2024-06-17 07:10:46+07:00,1,17858.0,470716.79
40634,314107078,13507,9175,2024-06-17 07:09:58+07:00,1,26916.0,208039.65
579754,314107018,12429,10694,2024-06-17 07:09:49+07:00,1,22444.0,4626612.92
318326,314107536,19034,7354,2024-06-17 07:11:16+07:00,1,4966.0,109834.03
350539,314106826,4090,11745,2024-06-17 07:09:19+07:00,1,7117.0,153794.06
290763,314106098,1035,6672,2024-06-17 07:07:30+07:00,1,10272.0,117973.04
579758,314107166,15382,2864,2024-06-17 07:10:13+07:00,1,51000.0,17611030.15
236127,314107646,11213,1734,2024-06-17 07:11:31+07:00,1,44113.0,322110.31
108867,314107146,3533,6228,2024-06-17 07:10:09+07:00,1,39094.0,15561402.89
290515,314107810,2297,7638,2024-06-17 07:12:09+07:00,1,4966.0,110903.6
400716,314177917,15927,11920,2024-06-17 18:40:37+07:00,5,-15000.0,2579377.58
236995,314095456,11213,1734,2024-06-17 00:36:13+07:00,5,-1000000.0,277997.31
584027,314127402,1922,2526,2024-06-17 11:46:45+07:00,5,-100000.0,2379694.86
213987,314117712,6583,15414,2024-06-17 10:02:16+07:00,5,-300000.0,3053993.29
98231,314144840,5614,1207,2024-06-17 14:59:17+07:00,5,-1000000.0,21857144.83
605580,314191204,14602,13945,2024-06-17 20:07:01+07:00,5,-900000.0,3428000.69
354999,312196411,20365,11071,2024-06-06 16:57:42+07:00,1,600000.0,16393525.72
95119,312096059,11213,1734,2024-06-06 07:09:41+07:00,1,44113.0,869206.31
323356,312096699,2297,7638,2024-06-06 07:11:00+07:00,1,4966.0,56277.6
128186,312094797,15382,2864,2024-06-06 07:07:12+07:00,1,51000.0,17050030.15
428137,312096790,13507,9175,2024-06-06 07:11:09+07:00,1,26916.0,492711.65
92381,312094908,19034,7354,2024-06-06 07:07:26+07:00,1,4966.0,55208.03
230141,312096150,19108,11284,2024-06-06 07:09:52+07:00,1,20361.0,2432600.94
460230,312096645,515,541,2024-06-06 07:10:54+07:00,1,20550.0,2713229.13
326051,312116436,14602,13945,2024-06-06 09:46:33+07:00,1,340000.0,4104500.69
350191,312094714,12429,10694,2024-06-06 07:07:03+07:00,1,22444.0,4379728.92
95115,312094872,3533,6228,2024-06-06 07:07:22+07:00,1,39094.0,15131368.89
350197,312096955,9718,10957,2024-06-06 07:11:26+07:00,1,17858.0,274278.79
323370,312165221,18084,6376,2024-06-06 14:36:17+07:00,1,3000000.0,3651765.96
604591,312097037,6719,2109,2024-06-06 07:11:37+07:00,1,16853.0,3289884.88
323354,312095850,6583,15414,2024-06-06 07:09:18+07:00,1,8142.0,3614431.29
288577,312190563,3821,15923,2024-06-06 16:31:19+07:00,5,-12600000.0,11900476.05
519822,312189515,11465,7639,2024-06-06 16:26:43+07:00,5,-23250000.0,58047.5
210812,312236078,1922,2526,2024-06-06 20:01:06+07:00,5,-600000.0,2479694.86
405753,312086964,11465,7639,2024-06-06 05:03:50+07:00,5,-20000.0,23308047.5
497158,312114025,20365,11071,2024-06-06 09:27:55+07:00,5,-1000000.0,15793525.72
326049,312108799,18084,6376,2024-06-06 08:48:43+07:00,5,-3000000.0,651765.96
138229,370484167,6719,2109,2024-10-15 07:07:33+07:00,1,16853.0,5569270.59
135854,370484892,6583,15414,2024-10-15 07:08:30+07:00,1,8142.0,422716.11
433008,312327021,19108,11284,2024-06-07 07:12:04+07:00,1,20361.0,2452961.94
208745,312327281,515,541,2024-06-07 07:12:40+07:00,1,20550.0,2733779.13
323385,312324945,4090,11745,2024-06-07 07:07:57+07:00,1,7117.0,82624.06
288585,312325235,2623,6240,2024-06-07 07:08:30+07:00,1,10010.0,1917325.64
92412,312325209,19034,7354,2024-06-07 07:08:26+07:00,1,4966.0,60174.03
497208,312383908,893,15169,2024-06-07 13:22:14+07:00,1,440000.0,2073842.47
172249,312325311,3533,6228,2024-06-07 07:08:39+07:00,1,39094.0,15170462.89
604629,312392819,14602,13945,2024-06-07 14:06:06+07:00,1,545000.0,4649500.69
428183,312402111,5614,1207,2024-06-07 14:49:49+07:00,1,5000000.0,28785144.83
107969,312327454,9718,10957,2024-06-07 07:12:58+07:00,1,17858.0,292136.79
225215,312489202,20365,11071,2024-06-07 21:15:37+07:00,1,2000000.0,17293525.72
355013,312326390,6719,2109,2024-06-07 07:10:51+07:00,1,16853.0,3306737.88
308278,312327347,13507,9175,2024-06-07 07:12:46+07:00,1,26916.0,519627.65
350235,312325400,12429,10694,2024-06-07 07:08:50+07:00,1,22444.0,4402172.92
92414,312326854,2297,7638,2024-06-07 07:11:42+07:00,1,4966.0,61243.6
405794,312325833,15382,2864,2024-06-07 07:09:39+07:00,1,51000.0,17101030.15
326084,312326205,6583,15414,2024-06-07 07:10:29+07:00,1,8142.0,3622573.29
604618,312324811,1035,6672,2024-06-07 07:07:41+07:00,1,10779.0,25525.04
355031,312404458,14602,13945,2024-06-07 14:59:52+07:00,5,-12500.0,4637000.69
5946,312402536,5614,1207,2024-06-07 14:51:25+07:00,5,-4000000.0,24785144.83
230195,312442681,1688,7977,2024-06-07 17:41:45+07:00,5,-450000.0,67110.92
428194,312432739,20365,11071,2024-06-07 16:57:07+07:00,5,-100000.0,15293525.72
288591,312331699,13507,9175,2024-06-07 07:47:28+07:00,5,-500000.0,19627.65
128239,312389099,3821,15923,2024-06-07 13:48:31+07:00,5,-300000.0,11600476.05
497209,312419788,20365,11071,2024-06-07 16:03:49+07:00,5,-1000000.0,15393525.72
208767,312450571,5614,1207,2024-06-07 18:17:05+07:00,5,-100000.0,24685144.83
428179,312375904,15927,11920,2024-06-07 12:38:38+07:00,5,-20000.0,4415480.58
225207,312442865,1688,7977,2024-06-07 17:42:33+07:00,5,-65000.0,2110.92
